================ Training Loss (Thu Dec  3 13:00:12 2020) ================
(epoch: 1, iters: 1000, time: 0.010, data: 2.529) loss_G_comp: -0.879 loss_G_anti_sc: 0.878 loss_G: 0.984 loss_D_real: 0.607 loss_D_fake: 0.879 loss_D_gr_fake: 0.875 loss_AUX: 0.294 loss_D: 2.420 loss_G_conf: 0.104 loss_G_distinct: 0.974 
(epoch: 1, iters: 2000, time: 0.010, data: 0.003) loss_G_comp: -0.833 loss_G_anti_sc: 0.828 loss_G: 0.950 loss_D_real: 0.626 loss_D_fake: 0.833 loss_D_gr_fake: 0.828 loss_AUX: 0.220 loss_D: 2.331 loss_G_conf: 0.070 loss_G_distinct: 0.948 
(epoch: 1, iters: 3000, time: 0.015, data: 0.004) loss_G_comp: -0.804 loss_G_anti_sc: 0.795 loss_G: 0.913 loss_D_real: 0.640 loss_D_fake: 0.804 loss_D_gr_fake: 0.796 loss_AUX: 0.226 loss_D: 2.285 loss_G_conf: 0.051 loss_G_distinct: 0.917 
(epoch: 1, iters: 4000, time: 0.011, data: 0.003) loss_G_comp: -0.783 loss_G_anti_sc: 0.774 loss_G: 0.917 loss_D_real: 0.648 loss_D_fake: 0.783 loss_D_gr_fake: 0.776 loss_AUX: 0.221 loss_D: 2.252 loss_G_conf: 0.037 loss_G_distinct: 0.923 
(epoch: 1, iters: 5000, time: 0.010, data: 0.002) loss_G_comp: -0.771 loss_G_anti_sc: 0.761 loss_G: 0.914 loss_D_real: 0.657 loss_D_fake: 0.771 loss_D_gr_fake: 0.760 loss_AUX: 0.221 loss_D: 2.232 loss_G_conf: 0.030 loss_G_distinct: 0.921 
(epoch: 1, iters: 6000, time: 0.010, data: 0.003) loss_G_comp: -0.756 loss_G_anti_sc: 0.750 loss_G: 0.914 loss_D_real: 0.662 loss_D_fake: 0.756 loss_D_gr_fake: 0.750 loss_AUX: 0.220 loss_D: 2.212 loss_G_conf: 0.025 loss_G_distinct: 0.917 
(epoch: 1, iters: 7000, time: 0.018, data: 0.003) loss_G_comp: -0.750 loss_G_anti_sc: 0.742 loss_G: 0.924 loss_D_real: 0.665 loss_D_fake: 0.750 loss_D_gr_fake: 0.743 loss_AUX: 0.205 loss_D: 2.199 loss_G_conf: 0.020 loss_G_distinct: 0.930 
(epoch: 1, iters: 8000, time: 0.018, data: 0.002) loss_G_comp: -0.741 loss_G_anti_sc: 0.735 loss_G: 0.912 loss_D_real: 0.669 loss_D_fake: 0.741 loss_D_gr_fake: 0.736 loss_AUX: 0.216 loss_D: 2.190 loss_G_conf: 0.019 loss_G_distinct: 0.917 
(epoch: 1, iters: 9000, time: 0.011, data: 0.003) loss_G_comp: -0.736 loss_G_anti_sc: 0.730 loss_G: 0.918 loss_D_real: 0.672 loss_D_fake: 0.736 loss_D_gr_fake: 0.730 loss_AUX: 0.209 loss_D: 2.180 loss_G_conf: 0.016 loss_G_distinct: 0.922 
(epoch: 1, iters: 10000, time: 0.013, data: 0.003) loss_G_comp: -0.730 loss_G_anti_sc: 0.726 loss_G: 0.922 loss_D_real: 0.674 loss_D_fake: 0.730 loss_D_gr_fake: 0.727 loss_AUX: 0.205 loss_D: 2.172 loss_G_conf: 0.015 loss_G_distinct: 0.924 
(epoch: 1, iters: 11000, time: 0.010, data: 0.003) loss_G_comp: -0.726 loss_G_anti_sc: 0.722 loss_G: 0.919 loss_D_real: 0.677 loss_D_fake: 0.726 loss_D_gr_fake: 0.722 loss_AUX: 0.212 loss_D: 2.167 loss_G_conf: 0.014 loss_G_distinct: 0.921 
(epoch: 1, iters: 12000, time: 0.017, data: 0.004) loss_G_comp: -0.722 loss_G_anti_sc: 0.719 loss_G: 0.916 loss_D_real: 0.678 loss_D_fake: 0.722 loss_D_gr_fake: 0.719 loss_AUX: 0.216 loss_D: 2.162 loss_G_conf: 0.012 loss_G_distinct: 0.918 
(epoch: 1, iters: 13000, time: 0.010, data: 0.017) loss_G_comp: -0.719 loss_G_anti_sc: 0.717 loss_G: 0.918 loss_D_real: 0.679 loss_D_fake: 0.719 loss_D_gr_fake: 0.717 loss_AUX: 0.208 loss_D: 2.157 loss_G_conf: 0.011 loss_G_distinct: 0.919 
(epoch: 1, iters: 14000, time: 0.010, data: 0.002) loss_G_comp: -0.718 loss_G_anti_sc: 0.714 loss_G: 0.921 loss_D_real: 0.681 loss_D_fake: 0.718 loss_D_gr_fake: 0.715 loss_AUX: 0.206 loss_D: 2.154 loss_G_conf: 0.010 loss_G_distinct: 0.924 
(epoch: 1, iters: 15000, time: 0.019, data: 0.004) loss_G_comp: -0.715 loss_G_anti_sc: 0.712 loss_G: 0.920 loss_D_real: 0.682 loss_D_fake: 0.715 loss_D_gr_fake: 0.713 loss_AUX: 0.208 loss_D: 2.151 loss_G_conf: 0.008 loss_G_distinct: 0.921 
(epoch: 1, iters: 16000, time: 0.015, data: 0.016) loss_G_comp: -0.713 loss_G_anti_sc: 0.711 loss_G: 0.928 loss_D_real: 0.683 loss_D_fake: 0.713 loss_D_gr_fake: 0.711 loss_AUX: 0.202 loss_D: 2.147 loss_G_conf: 0.007 loss_G_distinct: 0.929 
(epoch: 1, iters: 17000, time: 0.017, data: 0.003) loss_G_comp: -0.711 loss_G_anti_sc: 0.710 loss_G: 0.917 loss_D_real: 0.684 loss_D_fake: 0.711 loss_D_gr_fake: 0.710 loss_AUX: 0.211 loss_D: 2.147 loss_G_conf: 0.008 loss_G_distinct: 0.917 
