================ Training Loss (Thu Dec  3 22:26:59 2020) ================
(epoch: 1, iters: 1000, time: 0.016, data: 2.316) loss_G_comp: 0.616 loss_G_anti_sc: 0.850 loss_G: 1.489 loss_D_real: 0.617 loss_D_fake: 0.849 loss_D_gr_fake: 0.849 loss_AUX: 0.046 loss_D: 2.361 loss_G_conf: 0.023 
(epoch: 1, iters: 2000, time: 0.010, data: 0.003) loss_G_comp: 0.635 loss_G_anti_sc: 0.806 loss_G: 1.453 loss_D_real: 0.635 loss_D_fake: 0.806 loss_D_gr_fake: 0.807 loss_AUX: 0.034 loss_D: 2.282 loss_G_conf: 0.013 
(epoch: 1, iters: 3000, time: 0.010, data: 0.003) loss_G_comp: 0.646 loss_G_anti_sc: 0.782 loss_G: 1.436 loss_D_real: 0.646 loss_D_fake: 0.782 loss_D_gr_fake: 0.782 loss_AUX: 0.031 loss_D: 2.240 loss_G_conf: 0.009 
(epoch: 1, iters: 4000, time: 0.011, data: 0.003) loss_G_comp: 0.655 loss_G_anti_sc: 0.762 loss_G: 1.424 loss_D_real: 0.655 loss_D_fake: 0.762 loss_D_gr_fake: 0.763 loss_AUX: 0.029 loss_D: 2.210 loss_G_conf: 0.006 
(epoch: 1, iters: 5000, time: 0.011, data: 0.027) loss_G_comp: 0.661 loss_G_anti_sc: 0.750 loss_G: 1.417 loss_D_real: 0.661 loss_D_fake: 0.750 loss_D_gr_fake: 0.752 loss_AUX: 0.029 loss_D: 2.192 loss_G_conf: 0.005 
(epoch: 1, iters: 6000, time: 0.016, data: 0.003) loss_G_comp: 0.666 loss_G_anti_sc: 0.741 loss_G: 1.411 loss_D_real: 0.666 loss_D_fake: 0.741 loss_D_gr_fake: 0.741 loss_AUX: 0.028 loss_D: 2.177 loss_G_conf: 0.004 
(epoch: 1, iters: 7000, time: 0.020, data: 0.019) loss_G_comp: 0.670 loss_G_anti_sc: 0.734 loss_G: 1.408 loss_D_real: 0.670 loss_D_fake: 0.734 loss_D_gr_fake: 0.735 loss_AUX: 0.028 loss_D: 2.167 loss_G_conf: 0.003 
(epoch: 1, iters: 8000, time: 0.010, data: 0.003) loss_G_comp: 0.673 loss_G_anti_sc: 0.729 loss_G: 1.404 loss_D_real: 0.673 loss_D_fake: 0.729 loss_D_gr_fake: 0.729 loss_AUX: 0.028 loss_D: 2.159 loss_G_conf: 0.003 
(epoch: 1, iters: 9000, time: 0.010, data: 0.002) loss_G_comp: 0.676 loss_G_anti_sc: 0.724 loss_G: 1.402 loss_D_real: 0.676 loss_D_fake: 0.724 loss_D_gr_fake: 0.724 loss_AUX: 0.028 loss_D: 2.151 loss_G_conf: 0.002 
(epoch: 1, iters: 10000, time: 0.021, data: 0.003) loss_G_comp: 0.677 loss_G_anti_sc: 0.721 loss_G: 1.400 loss_D_real: 0.677 loss_D_fake: 0.721 loss_D_gr_fake: 0.721 loss_AUX: 0.028 loss_D: 2.147 loss_G_conf: 0.002 
(epoch: 1, iters: 11000, time: 0.011, data: 0.003) loss_G_comp: 0.679 loss_G_anti_sc: 0.718 loss_G: 1.398 loss_D_real: 0.679 loss_D_fake: 0.718 loss_D_gr_fake: 0.717 loss_AUX: 0.028 loss_D: 2.142 loss_G_conf: 0.002 
(epoch: 1, iters: 12000, time: 0.011, data: 0.016) loss_G_comp: 0.681 loss_G_anti_sc: 0.715 loss_G: 1.397 loss_D_real: 0.681 loss_D_fake: 0.715 loss_D_gr_fake: 0.715 loss_AUX: 0.028 loss_D: 2.137 loss_G_conf: 0.002 
(epoch: 1, iters: 13000, time: 0.010, data: 0.003) loss_G_comp: 0.682 loss_G_anti_sc: 0.713 loss_G: 1.396 loss_D_real: 0.682 loss_D_fake: 0.713 loss_D_gr_fake: 0.713 loss_AUX: 0.028 loss_D: 2.135 loss_G_conf: 0.001 
(epoch: 1, iters: 14000, time: 0.010, data: 0.003) loss_G_comp: 0.683 loss_G_anti_sc: 0.711 loss_G: 1.395 loss_D_real: 0.683 loss_D_fake: 0.711 loss_D_gr_fake: 0.711 loss_AUX: 0.028 loss_D: 2.133 loss_G_conf: 0.001 
(epoch: 1, iters: 15000, time: 0.011, data: 0.003) loss_G_comp: 0.684 loss_G_anti_sc: 0.710 loss_G: 1.394 loss_D_real: 0.684 loss_D_fake: 0.710 loss_D_gr_fake: 0.709 loss_AUX: 0.028 loss_D: 2.130 loss_G_conf: 0.001 
(epoch: 1, iters: 16000, time: 0.010, data: 0.003) loss_G_comp: 0.684 loss_G_anti_sc: 0.708 loss_G: 1.393 loss_D_real: 0.684 loss_D_fake: 0.708 loss_D_gr_fake: 0.708 loss_AUX: 0.028 loss_D: 2.128 loss_G_conf: 0.001 
(epoch: 1, iters: 17000, time: 0.010, data: 0.002) loss_G_comp: 0.685 loss_G_anti_sc: 0.707 loss_G: 1.393 loss_D_real: 0.685 loss_D_fake: 0.707 loss_D_gr_fake: 0.707 loss_AUX: 0.028 loss_D: 2.127 loss_G_conf: 0.001 
(epoch: 1, iters: 18000, time: 0.011, data: 0.003) loss_G_comp: 0.686 loss_G_anti_sc: 0.706 loss_G: 1.392 loss_D_real: 0.686 loss_D_fake: 0.706 loss_D_gr_fake: 0.706 loss_AUX: 0.028 loss_D: 2.125 loss_G_conf: 0.001 
(epoch: 1, iters: 19000, time: 0.011, data: 0.003) loss_G_comp: 0.686 loss_G_anti_sc: 0.705 loss_G: 1.392 loss_D_real: 0.686 loss_D_fake: 0.705 loss_D_gr_fake: 0.705 loss_AUX: 0.028 loss_D: 2.124 loss_G_conf: 0.001 
(epoch: 1, iters: 20000, time: 0.022, data: 0.003) loss_G_comp: 0.687 loss_G_anti_sc: 0.704 loss_G: 1.391 loss_D_real: 0.687 loss_D_fake: 0.704 loss_D_gr_fake: 0.704 loss_AUX: 0.028 loss_D: 2.123 loss_G_conf: 0.001 
(epoch: 1, iters: 21000, time: 0.011, data: 0.001) loss_G_comp: 0.687 loss_G_anti_sc: 0.703 loss_G: 1.391 loss_D_real: 0.687 loss_D_fake: 0.703 loss_D_gr_fake: 0.703 loss_AUX: 0.028 loss_D: 2.121 loss_G_conf: 0.001 
(epoch: 1, iters: 22000, time: 0.011, data: 0.003) loss_G_comp: 0.688 loss_G_anti_sc: 0.703 loss_G: 1.391 loss_D_real: 0.688 loss_D_fake: 0.703 loss_D_gr_fake: 0.703 loss_AUX: 0.028 loss_D: 2.121 loss_G_conf: 0.001 
(epoch: 1, iters: 23000, time: 0.016, data: 0.003) loss_G_comp: 0.688 loss_G_anti_sc: 0.702 loss_G: 1.390 loss_D_real: 0.688 loss_D_fake: 0.702 loss_D_gr_fake: 0.702 loss_AUX: 0.027 loss_D: 2.119 loss_G_conf: 0.001 
